,line,season,episode,line_ID
3912,"Closing Credits
[Scene: Monica and Rachel's apartment. The girls are talking with the firemen.]
FIREMAN 3: We get off around midnight, why don't we pick you up then?",1,14,114
3913,"RACHEL: So, um, will you bring the truck?",1,14,114
3914,FIREMAN 3: I'll even let you ring the bell.,1,14,114
3915,"RACHEL: Oh, my god.",1,14,114
3916,"PHOEBE: See, there you go, the cleansing works!",1,14,114
3917,MONICA: They're nice guys.,1,14,114
3918,"RACHEL: Oh, they're firemen guys.",1,14,114
3919,[Scene: Out in the hall. The firemen are talking.],1,14,114
3920,FIREMAN 1: You guys tell them you were married?,1,14,114
3921,FIREMAN 2: No way!,1,14,114
3922,"FIREMAN 3: Are you kidding? My girlfriend doesn't know, I'm not gonna tell them!",1,14,114
3923,END,1,14,114
3924,"Transcribed by Ruth Curran.
Converted to HTML by Dan Silverstein.
[Scene: Central Perk. Rachel is working, Monica is drinking coffee.]
MNCA: Rach, why does my swizzel stick have an eraser?",1,15,115
3925,"[Rachel checks behind her ear, and finds a swizzel stick. She takes the pencil out of Monica's coffee.]",1,15,115
3926,RACH: Oh! That's why. I'm sorry!,1,15,115
3927,[Monica puts her cup down in disgust.],1,15,115
3928,"Opening Credits
[Scene: Chandler's job. Chandler is typing data into his computer. One of his co-workers walks by.]
WOMAN: Chandler.",1,15,115
3929,"CHAN: Ms. Tedlock. You're looking lovely today. And may I say, that is a very flattering sleeve length on you.",1,15,115
3930,"WOMAN: Yeah. Well, Mr. Kostelick wants you to stop by his office at the end of the day.",1,15,115
3931,"CHAN: Oh, listen. If this is about those prank memos, I had nothing to do with them. Really. Nothing at all. Really.",1,15,115
3932,[Chandler tries to hide a rubber chicken from the woman.],1,15,115
3933,"[Scene: Central Perk. Everyone is there but Chandler. Phoebe runs in, excitedly.]",1,15,115
3934,"PHOE: Hey guys, guys! Chandler's coming and he says he has, like, this incredible news, so when he gets here, we could all act like, you know...",1,15,115
3935,[Chandler comes in.],1,15,115
3936,CHAN: Hey!,1,15,115
3937,ALL: Hey!,1,15,115
3938,PHOE: Never mind. But it was going to be really good.,1,15,115
3939,ROSS: What's going on?,1,15,115
3940,ALL: What is it?,1,15,115
3941,"CHAN: So, it's a typical day at work. I'm putting in my numbers, and then big Al calls me into his office and tells me he wants to make me processing supervisor.",1,15,115
3942,ALL: That's great!,1,15,115
3943,CHAN: So.... I quit.,1,15,115
3944,ALL: Why?,1,15,115
3945,CHAN: Why? This was supposed to be a temp job!,1,15,115
3946,"MNCA: Uh, Chandler... you've been there for five years.",1,15,115
3947,"CHAN: If I took this promotion, it'd be like admitting that this is what I actually do.",1,15,115
3948,PHOE: So was it a lot more money?,1,15,115
3949,CHAN: It doesn't matter. I just don't want to be one of those guys that's in his office until twelve o'clock at night worrying about the WENUS.,1,15,115
3950,"[Everyone looks at him, confused.]",1,15,115
3951,RACH: ... the WENUS?,1,15,115
3952,CHAN: Weekly Estimated Net Usage Systems. A processing term.,1,15,115
3953,RACH: [sarcastic] Oh. That WENUS.,1,15,115
3954,JOEY: So what're you going to do?,1,15,115
3955,CHAN: I don't know. That's the thing. I don't know what I want to do. I just know I'm not going to figure it out working there.,1,15,115
3956,"PHOE: Oooh! I have something you can do! I have this new massage client... Steve? [pause] Anyway, he's opening up a restaurant and he's looking for a head chef.",1,15,115
3957,MNCA: Um... hi there.,1,15,115
3958,"PHOE: Hi! [turns back to Chandler, then to Monica] Oh, yeah, no, I know. You're a chef. I know, and I thought of you first, but um, Chandler's the one who needs a job right now, so....",1,15,115
3959,CHAN: Yeah... I just don't have that much cheffing experience. Unless it's an all-toast restaurant.,1,15,115
3960,"MNCA: Yeah, yeah! Well, what kind of food is he looking for?",1,15,115
3961,"PHOE: Well, he wants to do some ecclectic, so he's looking for someone who can, you know, create the entire menu.",1,15,115
3962,MNCA: [excited] Oh my God!,1,15,115
3963,"PHOE: Yeah, I know! [turns to Chandler] Well, what do you think?",1,15,115
3964,"CHAN: Thanks, Phoeb. But I just don't see myself in a big white hat.",1,15,115
3965,PHOE: OK. [pause] Hey Monica! Guess what!,1,15,115
3966,"[Scene: Monica's apartment. Chandler walks in, wearing a suit.]",1,15,115
3967,CHAN: Can you see my nipples through this shirt?,1,15,115
3968,"RACH: No. But don't worry, I'm sure they're still there.",1,15,115
3969,"PHOE: Where are you going, Mr. Suity-Man?",1,15,115
3970,"CHAN: Well, I have an appointment to see Dr. Robert Pillman, career counselor a-gogo. [pause] I added the ""a-gogo"".",1,15,115
3971,RACH: Work counselor?,1,15,115
3972,"CHAN: Hey, you guys all know what you want to do.",1,15,115
3973,RACH: I don't!,1,15,115
3974,"CHAN: Hey, you guys in the living room all know what you want to do. You know, you have goals. You have dreams. I don't have a dream.",1,15,115
3975,"ROSS: Ah, the lesser-known ""I don't have a dream"" speech.",1,15,115
3976,"[Monica enters, excited.]",1,15,115
3977,"MNCA: Oh, I love my life, I love my life!",1,15,115
3978,PHOE: Ooh! Brian's Song!,1,15,115
3979,RACH: The meeting with the guy went great?,1,15,115
3980,"MNCA: So great! He showed me where the restaurant's going to be. It's this cute little place on 10th Street. Not too big, not too small. Just right.",1,15,115
3981,CHAN: Was it formerly owned by a blonde woman and some bears?,1,15,115
3982,"MNCA: So anyway, I'm cooking dinner for him Monday night. You know, kind of like an audition. And Phoebe, he really wants you to be here, which will be great for me because you can 'ooh' and 'ahh' and make yummy noises.",1,15,115
3983,RACH: What are you going to make?,1,15,115
3984,PHOE: [as though Rachel wasn't paying attention] Yummy noises.,1,15,115
3985,"RACH: [pause] And Monica, what are you going to make?",1,15,115
3986,MNCA: I don't know. I don't know. It's just going to be so great!,1,15,115
3987,"PHOE: Ooh! I know what you could make! [runs over to join Monica and Rachel in the kitchen] I know! Oh, you should definitely make that thing... you know, with the stuff? You know, that thing... with the stuff...? OK, I don't know. [sits down]",1,15,115
3988,"ROSS: Hey guys, does anybody know a good date place in the neighborhood?",1,15,115
3989,"JOEY: How about Tony's? If you can finish a 32-ounce steak, it's free.",1,15,115
3990,"ROSS: OK, ahem, hey, does anybody know a good place if you're not dating a puma?",1,15,115
3991,CHAN: Who are you going out with?,1,15,115
3992,"PHOE: Oh, is this the bug lady?",1,15,115
3993,"RACH: [trying to sound like a bug] Bzzzz.... I love you, Ross.",1,15,115
3994,ROSS: Her name is Celia. She's not a bug lady. She's curator of insects at the museum.,1,15,115
3995,RACH: So what are you guys going to do?,1,15,115
3996,"ROSS: Oh, I just thought we could go out to dinner, and then maybe bring her back to my place and I might introduce her to my monkey.",1,15,115
3997,CHAN: And he's not speaking metaphorically.,1,15,115
3998,"JOEY: [aside to Ross] So.... back to your place...you thinking, maybe... [gestures with hands, back and forth] huh-huh?",1,15,115
3999,"ROSS: Well, I don't know.... [gestures] huh-huh.... but I'm hoping [gestures] huh-huh.",1,15,115
4000,"JOEY: I'm telling you, that monkey is a chick magnet! She's going to take one look at his furry, cute little face and it'll seal the deal.",1,15,115
4001,"[Scene: Cut to Ross' apartment. Marcel is hanging from Celia's hair, and she is screaming, trying to get him off.]",1,15,115
4002,"ROSS: He's not going to hurt you! Keep going, Celia. Marcel...",1,15,115
4003,CELIA: I can't stand this! He's got his claws in my...,1,15,115
4004,ROSS: Alright... [lifts Marcel away],1,15,115
4005,"[Scene: Monica's apartment. Everyone is there but Ross and Chandler. Monica is making food, and having everyone try it.]",1,15,115
4006,"MNCA: [to Joey] OK, try this salmon mousse.",1,15,115
4007,JOEY: [tasting] Mmmm. Good.,1,15,115
4008,MNCA: Is it better than the other salmon mousse?,1,15,115
4009,JOEY: It's creamier.,1,15,115
4010,"MNCA: Yeah, well, is that better?",1,15,115
4011,"JOEY: I don't know. We're talking about whipped fish, Monica. I'm just happy I'm keeping it down, y'know?",1,15,115
4012,"[Chandler kicks open the door, angrily. His clothes are askew, he looks beat.]",1,15,115
4013,RACH: My God! What happened to you?,1,15,115
4014,"CHAN: Eight and a half hours of aptitude tests, intelligence tests, personality tests... and what do I learn? [he taps the results and reads them] ""You are ideally suited for a career in data processing for a large multinational corporation.""",1,15,115
4015,PHOE: That's so great! 'Cause you already know how to do that!,1,15,115
4016,"CHAN: Can you believe it? I mean, don't I seem like somebody who should be doing something really cool? You know, I just always pictured myself doing... something.",1,15,115
4017,"RACH: [comes up and rubs him on the chest] Oh Chandler, I know, I know... oh, hey! You can see your nipples through this shirt!",1,15,115
4018,"MNCA: [brings a plate of tiny appetizers over] Hey, maybe this'll cheer you up.",1,15,115
4019,"CHAN: Ooh, you know, I had a grape about five hours ago, so I'd better split this with you.",1,15,115
4020,MNCA: It's supposed to be that small. It's a pre-appetizer. The French call it an amouz-bouche.,1,15,115
4021,CHAN: [tastes it] Well.... it is amouz-ing...,1,15,115
4022,[Phone rings. Monica answers it.],1,15,115
4023,"MNCA: [on phone] Hello? Oh, hi Wendy! Yeah, eight o'clock. What did we say? Ten dollars an hour?... OK, great. All right, I'll see you then. Bye. [hangs up]",1,15,115
4024,RACH: Ten dollars an hour for what?,1,15,115
4025,"MNCA: Oh, I asked one of the waitresses at work if she'd help me out.",1,15,115
4026,RACH: [hurt] Waitressing?,1,15,115
4027,JOEY: Uh-oh.,1,15,115
4028,MNCA: Well... of course I thought of you! But... but...,1,15,115
4029,"RACH: But, but?",1,15,115
4030,"MNCA: But, you see, it's just... this night has to go just perfect, you know? And, well, Wendy's more of a... professional waitress.",1,15,115
4031,RACH: Oh! I see. And I've sort of been maintaining my amateur status so that I can waitress in the Olympics.,1,15,115
4032,"CHAN: You know, I don't mean to brag, but I waited tables at Innsbruck in '76. [dead silence] Amouz-bouche? [holds out tray]",1,15,115
4033,"[Scene: Ross' apartment. Girl, You'll Be A Woman Soon (the original, not that cruddy Urge Overkill version) is playing. Ross and Celia are kissing passionately.]",1,15,115
4034,CELIA: Talk to me.,1,15,115
4035,"ROSS: OK.... um, a weird thing happened to me on the train this morning...",1,15,115
4036,CELIA: No no no. Talk... dirty.,1,15,115
4037,"ROSS: [embarrassed] Wha... what, here?",1,15,115
4038,CELIA: Yes...,1,15,115
4039,ROSS: Ah....,1,15,115
4040,CELIA: Say something..... hot.,1,15,115
4041,ROSS: [panicked] Er.... um.....,1,15,115
4042,CELIA: What?,1,15,115
4043,ROSS: Um... uh.... vulva.,1,15,115
4044,"Commercial
[Scene: Chandler and Joey's apartment. Joey and Ross are there, discussing what happened last night.]",1,15,115
4045,JOEY: [in disbelief] Vulva?,1,15,115
4046,"ROSS: Alright, I panicked, alright? She took me by surprise. You know, but it wasn't a total loss. I mean, we ended up cuddling.",1,15,115
4047,JOEY: [sarcastic] Whoaa!! You cuddled? How many times??,1,15,115
4048,"ROSS: Shut up! It was nice. I just... I don't think I'm the dirty-talking kind of guy, you know?",1,15,115
4049,JOEY: What's the big deal? You just say what you want to do to her. Or what you want her to do to you. Or what you think other people might be doing to each other. I'll tell you what. Just try something on me.,1,15,115
4050,ROSS: [deadpan] Please be kidding.,1,15,115
4051,JOEY: Why not? Come on! Close your eyes and tell me what you'd like to be doing right now.,1,15,115
4052,ROSS: OK. [closes eyes] I'm in my apartment...,1,15,115
4053,JOEY: ....yeah... what else?,1,15,115
4054,"ROSS: That's it. I'm in my apartment, you're not there, we're not having this conversation. [gets up, walks across room]",1,15,115
4055,"JOEY: [walks to catch up to him] Alright, look, I'll start, OK?",1,15,115
4056,"ROSS: Joey, please.",1,15,115
4057,"JOEY: Come on. Come on. Alright, ready, look! [in a low voice] Oh... Ross.... you get me so hot. I want your lips on me now.",1,15,115
4058,ROSS: [impressed] Wow.,1,15,115
4059,"JOEY: Alright, now you say something.",1,15,115
4060,ROSS: I... ahem... I really don't think so.,1,15,115
4061,"JOEY: Come on! You like this woman, right?",1,15,115
4062,ROSS: Yeah.,1,15,115
4063,"JOEY: You want to see her again, right?",1,15,115
4064,ROSS: Sure.,1,15,115
4065,"JOEY: Well if you can't talk dirty to me, how're you going to talk dirty to her? Now tell me you want to caress my butt!",1,15,115
4066,"ROSS: OK, turn around. [Joey looks taken aback] I just don't want you staring at me when I'm doing this.",1,15,115
4067,"JOEY: [turning around] Alright, alright. I'm around. Go ahead.",1,15,115
4068,"ROSS: Ahem... I want.... OK, I want to... feel your... hot, soft skin with my lips.",1,15,115
4069,JOEY: There you go! Keep going. Keep going!,1,15,115
4070,"ROSS: I, er...",1,15,115
4071,"[At this point, Chandler walks through the door. Ross and Joey both have their backs to him, so they don't notice. Chandler sees the situation and remains quiet, watching.]",1,15,115
4072,ROSS: I want to take my tongue... and...,1,15,115
4073,[Chandler is completely astounded.],1,15,115
4074,ROSS: ....and....,1,15,115
4075,JOEY: Say it... say it!,1,15,115
4076,ROSS: ...run it all over your body until you're... trembling with... with...,1,15,115
4077,"[Chandler leans back against the wall and Ross and Joey hear him. Ross and Joey both notice at the same time. They slowly stop, and then very slowly turn around to see Chandler staring at them.]",1,15,115
4078,CHAN: [smiling]....with??,1,15,115
4079,ROSS: [rushing to explain] Funny story!,1,15,115
4080,CHAN: It's OK. It's OK. I was always rooting for you two kids to get together.,1,15,115
4081,"JOEY: Hey Chandler, while you were sleeping that guy from your old job called again.",1,15,115
4082,CHAN: Again?,1,15,115
4083,"JOEY: And again, and again, and again... [phone rings, he answers] Hello? [hands phone to Chandler] And again.",1,15,115
4084,"CHAN: [on phone] Hey Mr. Kostelic! How's life on the fifteenth floor?... Yeah, I miss you too. Yeah, it's a lot less satisfying to steal pens from your own home, you know?... Well, that's very generous... er, but look, this isn't about the money. I need something that's more than a job. I need something I can really care about.... And that's on top of the yearly bonus structure you mentioned earlier?... Look, Al, Al... I'm not playing hardball here, OK? This is not a negotiation, this is a rejection!.... No! No! No, stop saying numbers! I'm telling you, you've got the wrong guy! You've got the wrong guy! I'll see you on Monday! [slams the phone down]",1,15,115
4085,[Scene: Chandler's new window office. He is showing Phoebe around.],1,15,115
